#peak 	 	#time 
0.845509	 	0.000000
0.763846	 	6.666667
1.351346	 	13.333333
1.919158	 	20.000000
2.940197	 	26.666667
2.284975	 	33.333333
3.226151	 	40.000000
2.108504	 	46.666667
2.226151	 	53.333333
1.873210	 	60.000000
1.696739	 	66.666667
2.108504	 	73.333333
1.696739	 	80.000000
1.520269	 	86.666667
2.284975	 	93.333333
1.520269	 	100.000000
1.226151	 	106.666667
2.696739	 	113.333333
2.049680	 	120.000000
0.990857	 	126.666667
2.108504	 	133.333333
2.814386	 	140.000000
0.873210	 	146.666667
2.520269	 	153.333333
1.226151	 	160.000000
0.520269	 	166.666667
0.932033	 	173.333333
1.873210	 	180.000000
1.226151	 	186.666667
1.579092	 	193.333333
0.990857	 	200.000000
1.755563	 	206.666667
0.226151	 	213.333333
1.343798	 	220.000000
0.049680	 	226.666667
0.167328	 	233.333333
0.108504	 	240.000000
-0.656202	 	246.666667
1.579092	 	253.333333
0.226151	 	260.000000
0.637916	 	266.666667
0.520269	 	273.333333
0.990857	 	280.000000
0.932033	 	286.666667
-0.950320	 	293.333333
0.343798	 	300.000000
1.226151	 	306.666667
0.520269	 	313.333333
1.990857	 	320.000000
1.226151	 	326.666667
1.108504	 	333.333333
1.284975	 	340.000000
1.226151	 	346.666667
0.755563	 	353.333333
-0.244437	 	360.000000
0.696739	 	366.666667
1.343798	 	373.333333
2.579092	 	380.000000
2.226151	 	386.666667
1.814386	 	393.333333
2.520269	 	400.000000
2.343798	 	406.666667
2.990857	 	413.333333
2.637916	 	420.000000
2.402622	 	426.666667
2.990857	 	433.333333
2.108504	 	440.000000
3.579092	 	446.666667
2.814386	 	453.333333
2.284975	 	460.000000
1.343798	 	466.666667
0.226151	 	473.333333
2.755563	 	480.000000
1.990857	 	486.666667
2.461445	 	493.333333
1.696739	 	500.000000
0.873210	 	506.666667
1.461445	 	513.333333
2.284975	 	520.000000
0.108504	 	526.666667
1.284975	 	533.333333
0.637916	 	540.000000
0.461445	 	546.666667
-0.185614	 	553.333333
1.637916	 	560.000000
0.637916	 	566.666667
-0.303261	 	573.333333
0.637916	 	580.000000
1.814386	 	586.666667
2.520269	 	593.333333
2.990857	 	600.000000
1.108504	 	606.666667
1.343798	 	613.333333
1.637916	 	620.000000
2.520269	 	626.666667
1.755563	 	633.333333
0.873210	 	640.000000
1.343798	 	646.666667
2.402622	 	653.333333
1.402622	 	660.000000
1.402622	 	666.666667
1.226151	 	673.333333
-0.126790	 	680.000000
-0.009143	 	686.666667
0.049680	 	693.333333
0.932033	 	700.000000
0.284975	 	706.666667
1.579092	 	713.333333
-0.067967	 	720.000000
1.696739	 	726.666667
0.990857	 	733.333333
-0.303261	 	740.000000
0.049680	 	746.666667
1.049680	 	753.333333
-0.656202	 	760.000000
-0.420908	 	766.666667
0.579092	 	773.333333
0.402622	 	780.000000
0.579092	 	786.666667
