#peak 	 	#time 
-999.998994	 	0.000000
-999.999279	 	6.666667
-999.999440	 	13.333333
-999.999039	 	20.000000
-999.999547	 	26.666667
-999.999662	 	33.333333
-999.999505	 	40.000000
-999.999880	 	46.666667
-999.999981	 	53.333333
-1000.000000	 	60.000000
-1000.000000	 	66.666667
-1000.000000	 	73.333333
-1000.000000	 	80.000000
-1000.000000	 	86.666667
32995.719372	 	93.333333
-999.998854	 	100.000000
-999.998867	 	106.666667
-999.998859	 	113.333333
-999.998862	 	120.000000
-999.998857	 	126.666667
-999.998857	 	133.333333
-999.998869	 	140.000000
-999.998860	 	146.666667
-999.998851	 	153.333333
-999.998855	 	160.000000
-999.998854	 	166.666667
-999.998852	 	173.333333
-999.998851	 	180.000000
-999.998851	 	186.666667
-999.997733	 	193.333333
3036.918904	 	200.000000
3026.753196	 	206.666667
-837.930341	 	213.333333
-885.760119	 	220.000000
-791.667898	 	226.666667
-264.278968	 	233.333333
614.762769	 	240.000000
170.094339	 	246.666667
101.265431	 	253.333333
-375.509181	 	260.000000
-45.120085	 	266.666667
480.579180	 	273.333333
-123.509261	 	280.000000
-437.327097	 	286.666667
22.137743	 	293.333333
-367.293703	 	300.000000
408.978531	 	306.666667
50.046176	 	313.333333
-406.952882	 	320.000000
76.838101	 	326.666667
79.609805	 	333.333333
271.399825	 	340.000000
135.270741	 	346.666667
-296.741771	 	353.333333
-122.811656	 	360.000000
203.957002	 	366.666667
-100.523553	 	373.333333
-207.763959	 	380.000000
-98.245783	 	386.666667
40.287126	 	393.333333
358.666158	 	400.000000
-113.339302	 	406.666667
-1.104405	 	413.333333
97.164413	 	420.000000
2.198201	 	426.666667
-23.079739	 	433.333333
-86.714955	 	440.000000
-257.142013	 	446.666667
-246.529563	 	453.333333
546.205837	 	460.000000
275.863876	 	466.666667
-192.195162	 	473.333333
-116.685359	 	480.000000
-32.561375	 	486.666667
-164.281078	 	493.333333
-147.399944	 	500.000000
164.920379	 	506.666667
243.196349	 	513.333333
339.395412	 	520.000000
-206.231859	 	526.666667
-100.205133	 	533.333333
-50.261064	 	540.000000
-94.184397	 	546.666667
-69.698974	 	553.333333
136.396693	 	560.000000
175.875821	 	566.666667
-223.806049	 	573.333333
-147.035977	 	580.000000
234.465336	 	586.666667
97.836528	 	593.333333
194.660260	 	600.000000
-226.569601	 	606.666667
-176.156855	 	613.333333
-155.630133	 	620.000000
46.926139	 	626.666667
182.547255	 	633.333333
339.504309	 	640.000000
39.831453	 	646.666667
-18.447948	 	653.333333
-335.972864	 	660.000000
-330.108564	 	666.666667
369.319325	 	673.333333
-111.797471	 	680.000000
291.176503	 	686.666667
-270.968363	 	693.333333
-140.812265	 	700.000000
431.540251	 	706.666667
31.562390	 	713.333333
